tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-1536,Madrid Masters,Clay,96,M,20260422,304,207830,,,Tomas Machac,R,183.0,CZE,25.5,207681,,,Francisco Comesana,R,178.0,ARG,25.5,3-6 7-6(3) 6-3,3,R128,129.0,9.0,4.0,89.0,57.0,42.0,19.0,14.0,1.0,2.0,14.0,3.0,93.0,59.0,45.0,17.0,16.0,1.0,3.0,41.0,1080.0,105.0,610.0
2026-1536,Madrid Masters,Clay,96,M,20260422,303,202058,,,Thiago Agustin Tirante,R,185.0,ARG,25.0,105138,,,Roberto Bautista Agut,R,183.0,ESP,38.0,6-2 6-4,3,R128,77.0,7.0,1.0,44.0,27.0,25.0,11.0,9.0,0.0,0.0,0.0,3.0,51.0,31.0,21.0,9.0,9.0,1.0,4.0,75.0,765.0,93.0,649.0
2026-1536,Madrid Masters,Clay,96,M,20260422,302,200240,,,Vit Kopriva,R,178.0,CZE,28.8,111190,,PR,Zhizhen Zhang,R,193.0,CHN,29.5,6-2 6-0,3,R128,56.0,4.0,2.0,36.0,23.0,19.0,9.0,7.0,0.0,0.0,3.0,4.0,56.0,40.0,17.0,8.0,7.0,7.0,12.0,66.0,826.0,245.0,230.0
2026-1536,Madrid Masters,Clay,96,M,20260422,301,105583,,Q,Dusan Lajovic,R,183.0,SRB,35.8,132283,,,Lorenzo Sonego,R,191.0,ITA,30.9,6-3 7-6(1),3,R128,93.0,0.0,0.0,60.0,41.0,31.0,14.0,11.0,1.0,2.0,4.0,1.0,55.0,36.0,26.0,10.0,10.0,4.0,6.0,138.0,451.0,62.0,850.0
2026-1536,Madrid Masters,Clay,96,M,20260422,300,105227,,,Marin Cilic,R,198.0,CRO,37.5,200267,,,Zizou Bergs,R,185.0,BEL,26.8,4-6 6-3 6-4,3,R128,127.0,9.0,1.0,80.0,42.0,34.0,25.0,15.0,2.0,3.0,10.0,4.0,81.0,48.0,37.0,19.0,14.0,4.0,6.0,51.0,950.0,44.0,1060.0
2026-1536,Madrid Masters,Clay,96,M,20260422,299,212588,,WC,Rafael Jodar,U,,ESP,19.5,207411,,,Jesper De Jong,R,180.0,NED,25.8,2-6 7-5 6-4,3,R128,151.0,5.0,3.0,107.0,62.0,42.0,17.0,15.0,5.0,10.0,6.0,9.0,106.0,59.0,41.0,19.0,15.0,6.0,11.0,42.0,1080.0,109.0,588.0
2026-1536,Madrid Masters,Clay,96,M,20260422,298,209976,,Q,Dino Prizmic,R,188.0,CRO,20.7,126610,,,Matteo Berrettini,R,196.0,ITA,30.0,6-3 6-4,3,R128,99.0,3.0,4.0,62.0,33.0,26.0,18.0,10.0,1.0,1.0,2.0,1.0,66.0,47.0,32.0,7.0,9.0,6.0,8.0,87.0,670.0,92.0,650.0
2026-1536,Madrid Masters,Clay,96,M,20260422,297,124116,,,Sebastian Ofner,R,191.0,AUT,29.9,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,34.1,7-6(5) 7-6(0),3,R128,99.0,18.0,2.0,87.0,50.0,42.0,20.0,12.0,6.0,7.0,8.0,6.0,82.0,41.0,33.0,20.0,12.0,2.0,3.0,83.0,698.0,120.0,516.0
2026-1536,Madrid Masters,Clay,96,M,20260422,296,209860,,,Ignacio Buse,R,185.0,PER,22.0,105173,,,Adrian Mannarino,L,180.0,FRA,37.8,6-4 6-2,3,R128,83.0,7.0,2.0,54.0,36.0,28.0,11.0,9.0,1.0,1.0,4.0,2.0,58.0,43.0,26.0,6.0,9.0,3.0,6.0,58.0,864.0,46.0,1025.0
2026-1536,Madrid Masters,Clay,96,M,20260422,295,207182,,,Emilio Nava,R,185.0,USA,24.3,202385,,,Jenson Brooksby,R,188.0,USA,25.4,6-3 7-5,3,R128,98.0,8.0,2.0,63.0,44.0,33.0,8.0,10.0,3.0,4.0,0.0,3.0,69.0,46.0,26.0,13.0,11.0,1.0,5.0,116.0,549.0,61.0,852.0
2026-1536,Madrid Masters,Clay,96,M,20260422,294,126214,,,Alejandro Tabilo,L,188.0,CHI,28.8,208316,,,Valentin Royer,R,188.0,FRA,24.8,6-2 6-4,3,R128,76.0,7.0,2.0,50.0,32.0,28.0,11.0,9.0,0.0,0.0,4.0,4.0,68.0,42.0,26.0,11.0,9.0,4.0,7.0,43.0,1068.0,72.0,794.0
2026-1536,Madrid Masters,Clay,96,M,20260422,293,105526,,,Jan Lennard Struff,R,193.0,GER,35.9,124186,,,Alexandre Muller,R,183.0,FRA,29.2,7-6(3) 6-0,3,R128,76.0,7.0,3.0,59.0,26.0,19.0,18.0,9.0,4.0,6.0,7.0,6.0,67.0,41.0,26.0,6.0,9.0,6.0,11.0,81.0,709.0,95.0,641.0
2026-1536,Madrid Masters,Clay,96,M,20260422,292,106000,,,Damir Dzumhur,R,175.0,BIH,33.9,208233,,,Mattia Bellucci,L,175.0,ITA,24.8,6-2 6-4,3,R128,77.0,0.0,2.0,49.0,34.0,28.0,7.0,9.0,1.0,2.0,0.0,2.0,52.0,37.0,22.0,8.0,9.0,1.0,5.0,84.0,694.0,78.0,734.0
2026-1536,Madrid Masters,Clay,96,M,20260422,291,128034,,,Hubert Hurkacz,R,196.0,POL,29.1,210262,,Q,Jaime Faria,R,188.0,POR,22.7,6-3 6-3,3,R128,73.0,12.0,0.0,47.0,31.0,27.0,12.0,9.0,3.0,3.0,1.0,1.0,59.0,33.0,17.0,16.0,9.0,3.0,6.0,63.0,845.0,136.0,459.0
2026-1536,Madrid Masters,Clay,96,M,20260422,290,126774,,,Stefanos Tsitsipas,R,193.0,GRE,27.6,200516,,LL,Patrick Kypson,R,188.0,USA,26.4,3-6 7-6(6) 7-6(4),3,R128,158.0,14.0,3.0,105.0,69.0,59.0,16.0,16.0,3.0,4.0,11.0,0.0,113.0,71.0,55.0,27.0,17.0,4.0,4.0,80.0,715.0,90.0,653.0
2026-1536,Madrid Masters,Clay,96,M,20260422,289,210017,,Q,Daniel Merida Aguilar,R,188.0,ESP,21.5,105477,,LL,Marco Trungelliti,R,178.0,ARG,36.2,6-4 1-6 7-6(6),3,R128,161.0,5.0,3.0,97.0,68.0,43.0,12.0,14.0,3.0,8.0,1.0,2.0,112.0,66.0,45.0,21.0,15.0,9.0,13.0,102.0,632.0,77.0,737.0
2026-1536,Madrid Masters,Clay,96,M,20260422,288,105807,,WC,Pablo Carreno Busta,R,188.0,ESP,34.7,105916,,,Marton Fucsovics,R,188.0,HUN,34.1,4-6 7-6(5) 6-2,3,R128,147.0,3.0,0.0,87.0,59.0,44.0,20.0,15.0,1.0,3.0,9.0,4.0,96.0,57.0,42.0,19.0,15.0,4.0,7.0,94.0,646.0,54.0,887.0
2026-1536,Madrid Masters,Clay,96,M,20260422,287,144719,,,Jaume Munar,R,183.0,ESP,28.9,207686,,,Alexander Shevchenko,R,185.0,KAZ,25.3,6-4 6-1,3,R128,78.0,0.0,2.0,54.0,43.0,31.0,8.0,9.0,2.0,2.0,3.0,2.0,50.0,26.0,18.0,10.0,8.0,2.0,5.0,38.0,1135.0,82.0,704.0
2026-1536,Madrid Masters,Clay,96,M,20260422,286,105870,,,Yannick Hanfmann,R,193.0,GER,34.4,106218,,,Marcos Giron,R,180.0,USA,32.7,6-4 6-7(3) 7-5,3,R128,143.0,16.0,0.0,94.0,62.0,51.0,22.0,17.0,1.0,1.0,4.0,2.0,113.0,80.0,58.0,22.0,17.0,9.0,11.0,60.0,857.0,76.0,750.0
2026-1536,Madrid Masters,Clay,96,M,20260422,285,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,24.4,127157,,,Daniel Altmaier,R,188.0,GER,27.6,6-4 6-4,3,R128,75.0,4.0,0.0,50.0,31.0,26.0,11.0,10.0,0.0,1.0,6.0,2.0,49.0,30.0,23.0,8.0,10.0,1.0,4.0,67.0,816.0,55.0,880.0
2026-1536,Madrid Masters,Clay,96,M,20260422,284,210696,,,Alexander Blockx,R,191.0,BEL,21.0,106426,,LL,Cristian Garin,R,185.0,CHI,29.8,4-6 7-5 7-5,3,R128,139.0,14.0,3.0,99.0,64.0,50.0,21.0,17.0,5.0,6.0,3.0,3.0,96.0,61.0,50.0,18.0,17.0,4.0,6.0,69.0,814.0,85.0,679.0
2026-1536,Madrid Masters,Clay,96,M,20260422,283,209147,,Q,Vilius Gaubas,R,178.0,LTU,21.3,202104,,,Sebastian Baez,R,170.0,ARG,25.3,7-5 6-1,3,R128,89.0,2.0,1.0,61.0,39.0,29.0,13.0,10.0,2.0,2.0,1.0,3.0,64.0,45.0,28.0,8.0,9.0,4.0,7.0,124.0,503.0,64.0,840.0
2026-1536,Madrid Masters,Clay,96,M,20260422,282,206681,,,Fabian Marozsan,R,193.0,HUN,26.5,210319,,,Ethan Quinn,R,191.0,USA,22.1,7-6(5) 7-6(6),3,R128,113.0,8.0,3.0,78.0,45.0,40.0,20.0,12.0,1.0,1.0,11.0,2.0,91.0,55.0,44.0,18.0,12.0,3.0,3.0,50.0,955.0,48.0,977.0
2026-1536,Madrid Masters,Clay,96,M,20260422,281,149282,,Q,Nicolai Budkov Kjaer,R,188.0,NOR,19.6,124187,,,Reilly Opelka,R,211.0,USA,28.6,5-3 RET,3,R128,25.0,3.0,0.0,20.0,15.0,14.0,2.0,4.0,0.0,0.0,1.0,2.0,19.0,9.0,6.0,6.0,4.0,0.0,1.0,140.0,451.0,70.0,803.0
2026-1536,Madrid Masters,Clay,96,M,20260422,280,209226,,Q,Adolfo Daniel Vallejo,R,183.0,PAR,21.9,105777,,,Grigor Dimitrov,R,191.0,BUL,34.9,6-4 6-4,3,R128,94.0,3.0,1.0,70.0,49.0,37.0,10.0,10.0,5.0,6.0,1.0,1.0,55.0,37.0,25.0,9.0,10.0,2.0,5.0,96.0,640.0,137.0,455.0
2026-1536,Madrid Masters,Clay,96,M,20260422,279,200116,,,Camilo Ugo Carabelli,R,185.0,ARG,26.8,104792,,WC,Gael Monfils,R,193.0,FRA,39.6,6-3 6-4,3,R128,78.0,2.0,1.0,63.0,45.0,33.0,13.0,10.0,3.0,3.0,7.0,2.0,63.0,46.0,33.0,5.0,9.0,5.0,7.0,57.0,865.0,200.0,290.0
2026-1536,Madrid Masters,Clay,96,M,20260422,278,200443,,,Adam Walton,R,183.0,AUS,27.0,212021,,WC,Martin Landaluce,R,191.0,ESP,20.2,6-2 6-3,3,R128,80.0,1.0,0.0,59.0,34.0,23.0,15.0,9.0,4.0,5.0,1.0,4.0,48.0,30.0,17.0,9.0,8.0,1.0,5.0,117.0,547.0,99.0,634.0
2026-1536,Madrid Masters,Clay,96,M,20260422,277,102093,,Q,Martin Damm,L,203.0,USA,22.5,200615,,,Alexei Popyrin,R,196.0,AUS,26.7,7-6(7) 6-4,3,R128,107.0,11.0,6.0,79.0,45.0,36.0,23.0,11.0,4.0,4.0,12.0,2.0,73.0,42.0,34.0,19.0,11.0,5.0,6.0,126.0,499.0,56.0,870.0
2026-1536,Madrid Masters,Clay,96,M,20260422,276,209279,,,Terence Atmane,L,193.0,FRA,24.2,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.6,6-4 7-5,3,R128,75.0,10.0,1.0,59.0,40.0,35.0,10.0,11.0,0.0,0.0,1.0,3.0,56.0,35.0,31.0,11.0,11.0,1.0,3.0,47.0,983.0,65.0,835.0
2026-1536,Madrid Masters,Clay,96,M,20260422,275,208363,,,Mariano Navone,R,178.0,ARG,25.1,132686,,,Nuno Borges,R,185.0,POR,29.1,6-3 6-4,3,R128,86.0,1.0,3.0,69.0,48.0,29.0,14.0,10.0,1.0,3.0,4.0,1.0,53.0,30.0,19.0,6.0,9.0,5.0,9.0,45.0,1055.0,49.0,970.0
2026-0416,Rome Masters,Clay,96,M,20260506,369,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,134770,23.0,,Casper Ruud,R,183.0,NOR,27.3,6-4 6-4,3,F,105.0,2.0,0.0,55.0,35.0,29.0,10.0,10.0,1.0,2.0,3.0,2.0,64.0,37.0,24.0,13.0,10.0,2.0,5.0,1.0,14350.0,25.0,1735.0
2026-0416,Rome Masters,Clay,96,M,20260506,368,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,106421,7.0,,Daniil Medvedev,R,198.0,RUS,30.2,6-2 5-7 6-4,3,SF,157.0,7.0,2.0,92.0,55.0,41.0,22.0,15.0,5.0,7.0,4.0,7.0,104.0,66.0,44.0,15.0,15.0,6.0,10.0,1.0,14350.0,9.0,3460.0
2026-0416,Rome Masters,Clay,96,M,20260506,367,134770,23.0,,Casper Ruud,R,183.0,NOR,27.3,209260,18.0,,Luciano Darderi,R,183.0,ITA,24.2,6-1 6-1,3,SF,65.0,3.0,1.0,42.0,23.0,17.0,12.0,7.0,1.0,2.0,2.0,1.0,48.0,22.0,13.0,6.0,7.0,3.0,9.0,25.0,1735.0,20.0,1890.0
2026-0416,Rome Masters,Clay,96,M,20260506,366,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,126094,12.0,,Andrey Rublev,R,188.0,RUS,28.5,6-2 6-4,3,QF,91.0,4.0,2.0,57.0,28.0,21.0,17.0,9.0,2.0,3.0,1.0,0.0,59.0,32.0,16.0,15.0,9.0,1.0,5.0,1.0,14350.0,14.0,2590.0
2026-0416,Rome Masters,Clay,96,M,20260506,365,106421,7.0,,Daniil Medvedev,R,198.0,RUS,30.2,212021,,LL,Martin Landaluce,R,191.0,ESP,20.3,1-6 6-4 7-5,3,QF,143.0,2.0,3.0,79.0,47.0,34.0,12.0,14.0,2.0,7.0,3.0,8.0,107.0,64.0,38.0,21.0,15.0,10.0,15.0,9.0,3460.0,94.0,639.0
2026-0416,Rome Masters,Clay,96,M,20260506,364,134770,23.0,,Casper Ruud,R,183.0,NOR,27.3,111575,13.0,,Karen Khachanov,R,198.0,RUS,29.9,6-1 1-6 6-2,3,QF,100.0,4.0,4.0,61.0,35.0,24.0,13.0,11.0,0.0,3.0,2.0,0.0,67.0,51.0,31.0,5.0,11.0,5.0,10.0,25.0,1735.0,15.0,2220.0
2026-0416,Rome Masters,Clay,96,M,20260506,363,209260,18.0,,Luciano Darderi,R,183.0,ITA,24.2,212588,32.0,,Rafael Jodar,U,,ESP,19.6,7-6(5) 5-7 6-0,3,QF,188.0,1.0,6.0,96.0,53.0,34.0,25.0,15.0,4.0,7.0,2.0,1.0,121.0,85.0,47.0,19.0,15.0,13.0,18.0,20.0,1890.0,34.0,1273.0
2026-0416,Rome Masters,Clay,96,M,20260506,362,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,126504,,Q,Andrea Pellegrino,R,185.0,ITA,29.1,6-2 6-3,3,R16,89.0,3.0,0.0,45.0,29.0,23.0,10.0,8.0,1.0,1.0,2.0,1.0,63.0,35.0,16.0,17.0,9.0,4.0,8.0,1.0,14350.0,155.0,393.0
2026-0416,Rome Masters,Clay,96,M,20260506,361,126094,12.0,,Andrey Rublev,R,188.0,RUS,28.5,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,34.1,3-6 7-6(5) 6-2,3,R16,133.0,13.0,2.0,103.0,60.0,46.0,22.0,14.0,11.0,13.0,7.0,10.0,105.0,54.0,43.0,26.0,15.0,4.0,7.0,14.0,2590.0,117.0,539.0
2026-0416,Rome Masters,Clay,96,M,20260506,360,212021,,LL,Martin Landaluce,R,191.0,ESP,20.3,209098,,,Hamad Medjedovic,R,188.0,SRB,22.7,7-5 6-4,3,R16,107.0,3.0,4.0,65.0,45.0,34.0,10.0,11.0,2.0,3.0,5.0,2.0,76.0,50.0,34.0,10.0,11.0,5.0,8.0,94.0,639.0,67.0,804.0
2026-0416,Rome Masters,Clay,96,M,20260506,359,106421,7.0,,Daniil Medvedev,R,198.0,RUS,30.2,202058,,,Thiago Agustin Tirante,R,185.0,ARG,25.0,6-3 6-2,3,R16,82.0,6.0,3.0,60.0,39.0,30.0,8.0,9.0,5.0,6.0,0.0,3.0,56.0,34.0,22.0,6.0,8.0,6.0,10.0,9.0,3460.0,69.0,801.0
2026-0416,Rome Masters,Clay,96,M,20260506,358,134770,23.0,,Casper Ruud,R,183.0,NOR,27.3,207518,8.0,,Lorenzo Musetti,R,185.0,ITA,24.1,6-3 6-1,3,R16,77.0,1.0,1.0,48.0,34.0,24.0,10.0,8.0,2.0,2.0,2.0,3.0,58.0,41.0,21.0,8.0,8.0,6.0,10.0,25.0,1735.0,10.0,3415.0
2026-0416,Rome Masters,Clay,96,M,20260506,357,111575,13.0,,Karen Khachanov,R,198.0,RUS,29.9,209976,,Q,Dino Prizmic,R,188.0,CRO,20.7,6-1 7-6(2),3,R16,117.0,7.0,3.0,78.0,46.0,34.0,15.0,9.0,8.0,9.0,1.0,2.0,65.0,38.0,22.0,12.0,10.0,3.0,7.0,15.0,2220.0,79.0,740.0
2026-0416,Rome Masters,Clay,96,M,20260506,356,212588,32.0,,Rafael Jodar,U,,ESP,19.6,210530,19.0,,Learner Tien,L,180.0,USA,20.4,6-1 6-4,3,R16,75.0,0.0,0.0,50.0,33.0,23.0,11.0,9.0,0.0,1.0,3.0,4.0,52.0,33.0,17.0,9.0,8.0,4.0,8.0,34.0,1273.0,21.0,1870.0
2026-0416,Rome Masters,Clay,96,M,20260506,355,209260,18.0,,Luciano Darderi,R,183.0,ITA,24.2,100644,2.0,,Alexander Zverev,R,198.0,GER,29.0,1-6 7-6(10) 6-0,3,R16,144.0,4.0,4.0,86.0,45.0,36.0,19.0,12.0,3.0,7.0,4.0,5.0,86.0,62.0,40.0,14.0,13.0,5.0,10.0,20.0,1890.0,3.0,5805.0
2026-0416,Rome Masters,Clay,96,M,20260506,354,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,200615,,,Alexei Popyrin,R,196.0,AUS,26.7,6-2 6-0,3,R32,65.0,5.0,1.0,38.0,23.0,18.0,11.0,7.0,1.0,1.0,0.0,3.0,42.0,20.0,11.0,6.0,7.0,3.0,8.0,1.0,14350.0,60.0,870.0
2026-0416,Rome Masters,Clay,96,M,20260506,353,126504,,Q,Andrea Pellegrino,R,185.0,ITA,29.1,126207,20.0,,Frances Tiafoe,R,188.0,USA,28.2,7-6(8) 6-1,3,R32,116.0,6.0,4.0,78.0,41.0,30.0,16.0,10.0,3.0,5.0,6.0,3.0,58.0,31.0,18.0,10.0,9.0,4.0,8.0,155.0,393.0,22.0,1865.0
2026-0416,Rome Masters,Clay,96,M,20260506,352,126094,12.0,,Andrey Rublev,R,188.0,RUS,28.5,200221,21.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.9,6-4 6-4,3,R32,74.0,1.0,1.0,54.0,39.0,33.0,7.0,10.0,3.0,4.0,0.0,0.0,54.0,46.0,26.0,4.0,10.0,1.0,4.0,14.0,2590.0,23.0,1820.0
2026-0416,Rome Masters,Clay,96,M,20260506,351,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,34.1,206909,30.0,,Brandon Nakashima,R,188.0,USA,24.7,7-6(5) 6-4,3,R32,100.0,9.0,1.0,64.0,38.0,32.0,14.0,11.0,0.0,1.0,11.0,0.0,75.0,54.0,43.0,6.0,11.0,4.0,6.0,117.0,539.0,32.0,1295.0
2026-0416,Rome Masters,Clay,96,M,20260506,350,209098,,,Hamad Medjedovic,R,188.0,SRB,22.7,208363,,,Mariano Navone,R,178.0,ARG,25.1,4-6 6-3 6-4,3,R32,182.0,3.0,5.0,120.0,77.0,49.0,23.0,15.0,12.0,14.0,3.0,3.0,100.0,70.0,47.0,14.0,14.0,7.0,10.0,67.0,804.0,44.0,1046.0
2026-0416,Rome Masters,Clay,96,M,20260506,349,212021,,LL,Martin Landaluce,R,191.0,ESP,20.3,208233,,,Mattia Bellucci,L,175.0,ITA,24.9,6-4 6-3,3,R32,107.0,1.0,1.0,44.0,28.0,24.0,13.0,9.0,2.0,2.0,2.0,4.0,80.0,42.0,27.0,18.0,10.0,5.0,8.0,94.0,639.0,80.0,737.0
2026-0416,Rome Masters,Clay,96,M,20260506,348,202058,,,Thiago Agustin Tirante,R,185.0,ARG,25.0,207925,10.0,,Flavio Cobolli,R,183.0,ITA,23.9,6-3 6-4,3,R32,78.0,3.0,3.0,50.0,25.0,22.0,16.0,10.0,1.0,2.0,3.0,3.0,54.0,26.0,15.0,15.0,9.0,3.0,6.0,69.0,801.0,12.0,2750.0
2026-0416,Rome Masters,Clay,96,M,20260506,347,106421,7.0,,Daniil Medvedev,R,198.0,RUS,30.2,208010,,Q,Pablo Llamas Ruiz,R,188.0,ESP,23.5,3-6 6-4 6-2,3,R32,128.0,6.0,3.0,84.0,56.0,38.0,15.0,14.0,3.0,6.0,0.0,0.0,89.0,66.0,37.0,14.0,13.0,4.0,8.0,9.0,3460.0,139.0,448.0
2026-0416,Rome Masters,Clay,96,M,20260506,346,207518,8.0,,Lorenzo Musetti,R,185.0,ITA,24.1,202103,25.0,,Francisco Cerundolo,R,185.0,ARG,27.7,7-6(7) 6-4,3,R32,132.0,1.0,2.0,82.0,55.0,36.0,13.0,11.0,7.0,10.0,0.0,5.0,81.0,44.0,26.0,20.0,11.0,3.0,7.0,10.0,3415.0,27.0,1620.0
2026-0416,Rome Masters,Clay,96,M,20260506,345,134770,23.0,,Casper Ruud,R,183.0,NOR,27.3,208103,11.0,,Jiri Lehecka,R,185.0,CZE,24.4,6-3 6-4,3,R32,79.0,2.0,3.0,56.0,37.0,30.0,10.0,10.0,1.0,2.0,1.0,2.0,53.0,34.0,21.0,8.0,9.0,5.0,8.0,25.0,1735.0,13.0,2715.0
2026-0416,Rome Masters,Clay,96,M,20260506,344,111575,13.0,,Karen Khachanov,R,198.0,RUS,29.9,122298,,,Botic Van De Zandschulp,R,191.0,NED,30.5,5-7 6-4 6-4,3,R32,148.0,4.0,2.0,93.0,59.0,44.0,22.0,16.0,6.0,8.0,8.0,8.0,103.0,64.0,53.0,13.0,16.0,5.0,8.0,15.0,2220.0,54.0,898.0
2026-0416,Rome Masters,Clay,96,M,20260506,343,209976,,Q,Dino Prizmic,R,188.0,CRO,20.7,200005,31.0,,Ugo Humbert,L,188.0,FRA,27.8,6-1 7-5,3,R32,80.0,7.0,2.0,53.0,38.0,32.0,10.0,10.0,0.0,0.0,3.0,3.0,52.0,29.0,23.0,8.0,9.0,1.0,4.0,79.0,740.0,33.0,1280.0
2026-0416,Rome Masters,Clay,96,M,20260506,342,212588,32.0,,Rafael Jodar,U,,ESP,19.6,208286,,WC,Matteo Arnaldi,R,185.0,ITA,25.1,6-1 4-6 6-3,3,R32,121.0,1.0,5.0,76.0,50.0,31.0,15.0,13.0,1.0,5.0,3.0,3.0,80.0,49.0,27.0,13.0,13.0,3.0,10.0,34.0,1273.0,106.0,596.0
2026-0416,Rome Masters,Clay,96,M,20260506,341,210530,19.0,,Learner Tien,L,180.0,USA,20.4,122330,9.0,,Alexander Bublik,R,196.0,KAZ,28.8,4-6 6-3 7-5,3,R32,127.0,3.0,2.0,94.0,63.0,43.0,20.0,16.0,4.0,6.0,8.0,3.0,104.0,64.0,48.0,17.0,15.0,7.0,10.0,21.0,1870.0,11.0,3355.0
2026-0416,Rome Masters,Clay,96,M,20260506,340,209260,18.0,,Luciano Darderi,R,183.0,ITA,24.2,126205,16.0,,Tommy Paul,R,185.0,USA,28.9,3-6 6-3 6-2,3,R32,143.0,5.0,0.0,80.0,49.0,32.0,21.0,13.0,2.0,4.0,5.0,3.0,93.0,52.0,29.0,23.0,13.0,5.0,9.0,20.0,1890.0,18.0,1975.0
2026-0416,Rome Masters,Clay,96,M,20260506,339,100644,2.0,,Alexander Zverev,R,198.0,GER,29.0,210696,,,Alexander Blockx,R,191.0,BEL,21.0,6-1 6-4,3,R32,73.0,1.0,0.0,53.0,41.0,30.0,8.0,9.0,2.0,2.0,1.0,2.0,49.0,27.0,18.0,9.0,8.0,5.0,8.0,3.0,5805.0,36.0,1200.0
2026-0416,Rome Masters,Clay,96,M,20260506,338,206173,1.0,,Jannik Sinner,R,191.0,ITA,24.7,124116,,,Sebastian Ofner,R,191.0,AUT,29.9,6-3 6-4,3,R64,100.0,3.0,1.0,54.0,33.0,27.0,15.0,10.0,0.0,0.0,6.0,3.0,67.0,38.0,26.0,15.0,9.0,5.0,7.0,1.0,14350.0,82.0,711.0
2026-0416,Rome Masters,Clay,96,M,20260506,337,200615,,,Alexei Popyrin,R,196.0,AUS,26.7,210150,26.0,,Jakub Mensik,R,193.0,CZE,20.6,6-3 2-6 6-4,3,R64,131.0,7.0,4.0,79.0,53.0,40.0,13.0,13.0,5.0,7.0,6.0,3.0,80.0,45.0,32.0,20.0,14.0,3.0,6.0,60.0,870.0,28.0,1600.0
2026-0416,Rome Masters,Clay,96,M,20260506,336,126207,20.0,,Frances Tiafoe,R,188.0,USA,28.2,209860,,,Ignacio Buse,R,185.0,PER,22.1,6-7(5) 6-3 6-2,3,R64,163.0,2.0,3.0,100.0,57.0,39.0,23.0,15.0,1.0,5.0,10.0,3.0,94.0,50.0,33.0,17.0,14.0,6.0,13.0,22.0,1865.0,62.0,863.0
2026-0416,Rome Masters,Clay,96,M,20260506,335,126504,,Q,Andrea Pellegrino,R,185.0,ITA,29.1,209950,15.0,,Arthur Fils,R,185.0,FRA,21.8,4-0 RET,3,R64,22.0,0.0,0.0,10.0,7.0,5.0,3.0,2.0,0.0,0.0,1.0,2.0,13.0,6.0,2.0,1.0,2.0,1.0,3.0,155.0,393.0,17.0,2130.0
2026-0416,Rome Masters,Clay,96,M,20260506,334,126094,12.0,,Andrey Rublev,R,188.0,RUS,28.5,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.6,6-4 6-4,3,R64,74.0,4.0,2.0,50.0,23.0,20.0,17.0,10.0,0.0,1.0,4.0,0.0,53.0,30.0,22.0,14.0,10.0,3.0,6.0,14.0,2590.0,70.0,795.0
2026-0416,Rome Masters,Clay,96,M,20260506,333,200221,21.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.9,106426,,Q,Cristian Garin,R,185.0,CHI,29.9,7-6(2) 6-4,3,R64,114.0,3.0,1.0,86.0,54.0,39.0,17.0,11.0,5.0,6.0,3.0,0.0,65.0,46.0,34.0,10.0,11.0,2.0,4.0,23.0,1820.0,104.0,602.0
2026-0416,Rome Masters,Clay,96,M,20260506,332,206909,30.0,,Brandon Nakashima,R,188.0,USA,24.7,105138,,,Roberto Bautista Agut,R,183.0,ESP,38.0,6-4 6-0,3,R64,82.0,3.0,2.0,46.0,29.0,22.0,9.0,8.0,2.0,3.0,1.0,3.0,51.0,31.0,13.0,9.0,8.0,2.0,7.0,32.0,1295.0,98.0,629.0
2026-0416,Rome Masters,Clay,96,M,20260506,331,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,34.1,210097,5.0,,Ben Shelton,L,193.0,USA,23.5,6-4 6-7(5) 6-3,3,R64,137.0,2.0,3.0,105.0,62.0,50.0,21.0,16.0,2.0,3.0,12.0,4.0,92.0,58.0,48.0,15.0,15.0,6.0,9.0,117.0,539.0,6.0,4030.0
