date,sport,odds_source,category,home_team,away_team,market,selection,ai_probability,bookmaker_odds,implied_probability,value,confidence,ia_badge,reliable_only,safety_score,safety_level,football_trap_signal,learning_adjustment,calibration_adjustment,threshold_profile,decision_status,refusal_reason,decision_reason,home_recent_form,away_recent_form,home_recent_attack,away_recent_attack,home_recent_defense,away_recent_defense,football_data_quality,decision,bankroll,stake_percent,kelly_fraction,suggested_stake,bet_mode,home_elo,away_elo,elo_diff,home_xg,away_xg,draw_probability,draw_hunter,score_exact_alert,scorer_prediction,over_25,under_25,btts_yes,btts_no,top_scores,tennis_engine_score,tennis_form_home,tennis_form_away,tennis_edge,priority,score_exact_1,score_exact_1_proba,score_exact_2,score_exact_2_proba,score_exact_3,score_exact_3_proba,result,won,stake,profit,flat_stake,flat_profit,backtest_match_date,actual_result
2026-05-04 20:00:00,SP1,historical-backtest,football,Sevilla,Sociedad,Home Win,Sevilla,0.3903,2.38,0.4202,-0.071,A EVITER,NO BET,False,66.23,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 39.0% | MARCHE JUSTE | Source historical-backtest,0.33,0.46,1.0,1.88,1.75,1.75,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1434.0,1492.1,7.0,1.27,1.33,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4816,0.5184,0.529,0.471,"[('1-1', 0.1174), ('1-0', 0.0931), ('0-1', 0.0891), ('2-1', 0.079), ('1-2', 0.0748)]",0.0,0.0,0.0,0.0,126.67,1-1,11.74,1-0,9.31,0-1,8.91,WIN,1,0.0,0.0,1.0,1.38,2026-05-04 20:00:00,H
2026-05-04 20:00:00,SP1,historical-backtest,football,Sevilla,Sociedad,Draw,Draw,0.2694,3.5,0.2857,-0.057,A EVITER,WATCHLIST,False,58.77,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 26.9% | MARCHE JUSTE | Source historical-backtest,0.33,0.46,1.0,1.88,1.75,1.75,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1434.0,1492.1,7.0,1.27,1.33,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4816,0.5184,0.529,0.471,"[('1-1', 0.1174), ('1-0', 0.0931), ('0-1', 0.0891), ('2-1', 0.079), ('1-2', 0.0748)]",0.0,0.0,0.0,0.0,107.02,1-1,11.74,1-0,9.31,0-1,8.91,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:00:00,H
2026-05-04 20:00:00,SP1,historical-backtest,football,Sevilla,Sociedad,Away Win,Sociedad,0.3402,2.9,0.3448,-0.0133,A EVITER,NO BET,False,70.76,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 34.0% | MARCHE JUSTE | Source historical-backtest,0.33,0.46,1.0,1.88,1.75,1.75,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1434.0,1492.1,7.0,1.27,1.33,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4816,0.5184,0.529,0.471,"[('1-1', 0.1174), ('1-0', 0.0931), ('0-1', 0.0891), ('2-1', 0.079), ('1-2', 0.0748)]",0.0,0.0,0.0,0.0,129.96,1-1,11.74,1-0,9.31,0-1,8.91,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:00:00,H
2026-05-04 20:00:00,E0,historical-backtest,football,Everton,Man City,Home Win,Everton,0.182,6.5,0.1538,0.1829,A EVITER,WATCHLIST,False,73.68,5 - WATCHLIST,VALUE CLAIRE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 18.3% | Proba IA 18.2% | VALUE CLAIRE | Source historical-backtest,0.42,0.83,1.5,1.88,1.38,0.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1527.7,1670.0,-77.3,1.05,1.41,0.2672,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4459,0.5541,0.4914,0.5086,"[('1-1', 0.117), ('0-1', 0.1031), ('1-0', 0.0892), ('1-2', 0.078), ('0-2', 0.0703)]",0.0,0.0,0.0,0.0,200.08,1-1,11.7,0-1,10.31,1-0,8.92,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:00:00,D
2026-05-04 20:00:00,E0,historical-backtest,football,Everton,Man City,Draw,Draw,0.2197,4.75,0.2105,0.0435,A EVITER,WATCHLIST,False,55.23,5 - WATCHLIST,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 4.3% | Proba IA 22.0% | COTE HAUTE | Source historical-backtest,0.42,0.83,1.5,1.88,1.38,0.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1527.7,1670.0,-77.3,1.05,1.41,0.2672,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4459,0.5541,0.4914,0.5086,"[('1-1', 0.117), ('0-1', 0.1031), ('1-0', 0.0892), ('1-2', 0.078), ('0-2', 0.0703)]",0.0,0.0,0.0,0.0,116.49,1-1,11.7,0-1,10.31,1-0,8.92,WIN,1,0.0,0.0,1.0,3.75,2026-05-04 20:00:00,D
2026-05-04 20:00:00,E0,historical-backtest,football,Everton,Man City,Away Win,Man City,0.5983,1.44,0.6944,-0.1384,Moyenne,WATCHLIST,False,76.63,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 59.8% | Source historical-backtest,0.42,0.83,1.5,1.88,1.38,0.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1527.7,1670.0,-77.3,1.05,1.41,0.2672,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4459,0.5541,0.4914,0.5086,"[('1-1', 0.117), ('0-1', 0.1031), ('1-0', 0.0892), ('1-2', 0.078), ('0-2', 0.0703)]",0.0,0.0,0.0,0.0,156.83,1-1,11.7,0-1,10.31,1-0,8.92,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:00:00,D
2026-05-04 20:15:00,P1,historical-backtest,football,Sp Lisbon,Guimaraes,Home Win,Sp Lisbon,0.7266,1.25,0.8,-0.0917,Forte,FAVORI SOLIDE,True,74.97,2B - FAVORI SOLIDE,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 72.7% | Mode FAVORI SOLIDE | MARCHE JUSTE | Source historical-backtest,0.79,0.33,2.38,1.38,0.88,1.5,1,VALUE BET,10.0,0.15,0.0,1.5,FAVORI SOLIDE,1722.0,1506.1,280.9,1.93,0.89,0.2154,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5352,0.4648,0.5038,0.4962,"[('1-0', 0.113), ('1-1', 0.1062), ('2-0', 0.1021), ('2-1', 0.097), ('0-1', 0.0599)]",0.0,0.0,0.0,0.0,163.32,1-0,11.3,1-1,10.62,2-0,10.21,WIN,1,1.5,0.375,1.0,0.25,2026-05-04 20:15:00,H
2026-05-04 20:15:00,P1,historical-backtest,football,Sp Lisbon,Guimaraes,Draw,Draw,0.1825,5.5,0.1818,0.0037,A EVITER,WATCHLIST,False,49.09,6 - NO BET,DRAW RISQUE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 0.4% | Proba IA 18.2% | DRAW RISQUE | Source historical-backtest,0.79,0.33,2.38,1.38,0.88,1.5,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1722.0,1506.1,280.9,1.93,0.89,0.2154,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5352,0.4648,0.5038,0.4962,"[('1-0', 0.113), ('1-1', 0.1062), ('2-0', 0.1021), ('2-1', 0.097), ('0-1', 0.0599)]",0.0,0.0,0.0,0.0,87.96,1-0,11.3,1-1,10.62,2-0,10.21,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:15:00,H
2026-05-04 20:15:00,P1,historical-backtest,football,Sp Lisbon,Guimaraes,Away Win,Guimaraes,0.0909,10.0,0.1,-0.0913,A EVITER,NO BET,False,38.31,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 9.1% | COTE HAUTE | Source historical-backtest,0.79,0.33,2.38,1.38,0.88,1.5,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1722.0,1506.1,280.9,1.93,0.89,0.2154,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5352,0.4648,0.5038,0.4962,"[('1-0', 0.113), ('1-1', 0.1062), ('2-0', 0.1021), ('2-1', 0.097), ('0-1', 0.0599)]",0.0,0.0,0.0,0.0,63.83,1-0,11.3,1-1,10.62,2-0,10.21,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-04 20:15:00,H
2026-05-08 19:30:00,D1,historical-backtest,football,Dortmund,Ein Frankfurt,Home Win,Dortmund,0.5605,1.67,0.5988,-0.0639,Faible,NO BET,False,79.2,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 56.0% | MARCHE JUSTE | Source historical-backtest,0.54,0.5,1.75,1.25,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1629.1,1528.1,166.0,1.54,1.09,0.2544,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4891,0.5109,0.5215,0.4785,"[('1-1', 0.1152), ('1-0', 0.1056), ('2-1', 0.0891), ('2-0', 0.0797), ('0-1', 0.0757)]",0.0,0.0,0.0,0.0,158.04,1-1,11.52,1-0,10.56,2-1,8.91,WIN,1,0.0,0.0,1.0,0.6699999999999999,2026-05-08 19:30:00,H
2026-05-08 19:30:00,D1,historical-backtest,football,Dortmund,Ein Frankfurt,Draw,Draw,0.2302,4.33,0.2309,-0.0034,A EVITER,NO BET,False,50.28,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 23.0% | MARCHE JUSTE | Source historical-backtest,0.54,0.5,1.75,1.25,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1629.1,1528.1,166.0,1.54,1.09,0.2544,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4891,0.5109,0.5215,0.4785,"[('1-1', 0.1152), ('1-0', 0.1056), ('2-1', 0.0891), ('2-0', 0.0797), ('0-1', 0.0757)]",0.0,0.0,0.0,0.0,91.53,1-1,11.52,1-0,10.56,2-1,8.91,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:30:00,H
2026-05-08 19:30:00,D1,historical-backtest,football,Dortmund,Ein Frankfurt,Away Win,Ein Frankfurt,0.2093,4.5,0.2222,-0.0582,A EVITER,NO BET,False,47.1,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 20.9% | MARCHE JUSTE | Source historical-backtest,0.54,0.5,1.75,1.25,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1629.1,1528.1,166.0,1.54,1.09,0.2544,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4891,0.5109,0.5215,0.4785,"[('1-1', 0.1152), ('1-0', 0.1056), ('2-1', 0.0891), ('2-0', 0.0797), ('0-1', 0.0757)]",0.0,0.0,0.0,0.0,85.3,1-1,11.52,1-0,10.56,2-1,8.91,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:30:00,H
2026-05-08 19:45:00,I1,historical-backtest,football,Torino,Sassuolo,Home Win,Torino,0.3931,2.6,0.3846,0.022,A EVITER,WATCHLIST,False,77.04,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.2% | Proba IA 39.3% | Source historical-backtest,0.54,0.54,1.5,1.5,1.25,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1469.2,1509.9,24.3,1.36,1.13,0.2685,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4536,0.5464,0.5032,0.4968,"[('1-1', 0.1177), ('1-0', 0.105), ('0-1', 0.0848), ('2-1', 0.0832), ('2-0', 0.0724)]",0.0,0.0,0.0,0.0,152.32,1-1,11.77,1-0,10.5,0-1,8.48,WIN,1,0.0,0.0,1.0,1.6,2026-05-08 19:45:00,H
2026-05-08 19:45:00,I1,historical-backtest,football,Torino,Sassuolo,Draw,Draw,0.2879,3.2,0.3125,-0.0787,A EVITER,WATCHLIST,False,57.04,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 28.8% | MARCHE JUSTE | Source historical-backtest,0.54,0.54,1.5,1.5,1.25,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1469.2,1509.9,24.3,1.36,1.13,0.2685,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4536,0.5464,0.5032,0.4968,"[('1-1', 0.1177), ('1-0', 0.105), ('0-1', 0.0848), ('2-1', 0.0832), ('2-0', 0.0724)]",0.0,0.0,0.0,0.0,105.71,1-1,11.77,1-0,10.5,0-1,8.48,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,I1,historical-backtest,football,Torino,Sassuolo,Away Win,Sassuolo,0.319,2.8,0.3571,-0.1068,A EVITER,NO BET,False,59.9,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 31.9% | Source historical-backtest,0.54,0.54,1.5,1.5,1.25,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1469.2,1509.9,24.3,1.36,1.13,0.2685,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4536,0.5464,0.5032,0.4968,"[('1-1', 0.1177), ('1-0', 0.105), ('0-1', 0.0848), ('2-1', 0.0832), ('2-0', 0.0724)]",0.0,0.0,0.0,0.0,112.18,1-1,11.77,1-0,10.5,0-1,8.48,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,B1,historical-backtest,football,Standard,Oud-Heverlee Leuven,Home Win,Standard,0.4659,2.0,0.5,-0.0682,A EVITER,NO BET,False,74.73,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 46.6% | MARCHE JUSTE | Source historical-backtest,0.5,0.29,1.25,0.5,1.0,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1490.3,1425.3,130.0,1.21,0.78,0.2995,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3206,0.6794,0.3801,0.6199,"[('1-0', 0.1348), ('1-1', 0.1139), ('0-0', 0.106), ('0-1', 0.0896), ('2-0', 0.0846)]",0.0,0.0,0.0,0.0,144.71,1-0,13.48,1-1,11.39,0-0,10.6,WIN,1,0.0,0.0,1.0,1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,B1,historical-backtest,football,Standard,Oud-Heverlee Leuven,Draw,Draw,0.2767,3.5,0.2857,-0.0316,A EVITER,WATCHLIST,False,61.99,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 27.7% | MARCHE JUSTE | Source historical-backtest,0.5,0.29,1.25,0.5,1.0,1.25,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1490.3,1425.3,130.0,1.21,0.78,0.2995,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3206,0.6794,0.3801,0.6199,"[('1-0', 0.1348), ('1-1', 0.1139), ('0-0', 0.106), ('0-1', 0.0896), ('2-0', 0.0846)]",0.0,0.0,0.0,0.0,112.35,1-0,13.48,1-1,11.39,0-0,10.6,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,B1,historical-backtest,football,Standard,Oud-Heverlee Leuven,Away Win,Oud-Heverlee Leuven,0.2574,3.5,0.2857,-0.0991,A EVITER,NO BET,False,57.42,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 25.7% | MARCHE JUSTE | Source historical-backtest,0.5,0.29,1.25,0.5,1.0,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1490.3,1425.3,130.0,1.21,0.78,0.2995,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3206,0.6794,0.3801,0.6199,"[('1-0', 0.1348), ('1-1', 0.1139), ('0-0', 0.106), ('0-1', 0.0896), ('2-0', 0.0846)]",0.0,0.0,0.0,0.0,104.15,1-0,13.48,1-1,11.39,0-0,10.6,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,F1,historical-backtest,football,Lens,Nantes,Home Win,Lens,0.67,1.45,0.6897,-0.0285,Moyenne,WATCHLIST,False,87.87,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 67.0% | Source historical-backtest,0.46,0.25,2.25,0.62,1.88,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1597.2,1391.1,271.0,1.8,0.78,0.2259,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4765,0.5235,0.4521,0.5479,"[('1-0', 0.1256), ('2-0', 0.1079), ('1-1', 0.1067), ('2-1', 0.0925), ('0-1', 0.063)]",0.0,0.0,0.0,0.0,178.71,1-0,12.56,2-0,10.79,1-1,10.67,WIN,1,0.0,0.0,1.0,0.44999999999999996,2026-05-08 19:45:00,H
2026-05-08 19:45:00,F1,historical-backtest,football,Lens,Nantes,Draw,Draw,0.2077,4.75,0.2105,-0.0134,A EVITER,NO BET,False,48.19,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 20.8% | COTE HAUTE | Source historical-backtest,0.46,0.25,2.25,0.62,1.88,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1597.2,1391.1,271.0,1.8,0.78,0.2259,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4765,0.5235,0.4521,0.5479,"[('1-0', 0.1256), ('2-0', 0.1079), ('1-1', 0.1067), ('2-1', 0.0925), ('0-1', 0.063)]",0.0,0.0,0.0,0.0,86.82,1-0,12.56,2-0,10.79,1-1,10.67,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 19:45:00,F1,historical-backtest,football,Lens,Nantes,Away Win,Nantes,0.1223,6.5,0.1538,-0.2053,A EVITER,NO BET,False,38.64,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 12.2% | COTE HAUTE | Source historical-backtest,0.46,0.25,2.25,0.62,1.88,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1597.2,1391.1,271.0,1.8,0.78,0.2259,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4765,0.5235,0.4521,0.5479,"[('1-0', 0.1256), ('2-0', 0.1079), ('1-1', 0.1067), ('2-1', 0.0925), ('0-1', 0.063)]",0.0,0.0,0.0,0.0,66.52,1-0,12.56,2-0,10.79,1-1,10.67,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 19:45:00,H
2026-05-08 20:00:00,SP1,historical-backtest,football,Levante,Osasuna,Home Win,Levante,0.4274,2.5,0.4,0.0686,A EVITER,WATCHLIST,False,83.84,5 - WATCHLIST,VALUE CLAIRE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 6.9% | Proba IA 42.7% | VALUE CLAIRE | Source historical-backtest,0.58,0.38,1.38,1.12,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1462.5,1501.0,26.5,1.4,0.85,0.2735,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3907,0.6093,0.4314,0.5686,"[('1-0', 0.1325), ('1-1', 0.1194), ('2-0', 0.0931), ('2-1', 0.0861), ('0-1', 0.0842)]",0.0,0.0,0.0,0.0,184.5,1-0,13.25,1-1,11.94,2-0,9.31,WIN,1,0.0,0.0,1.0,1.5,2026-05-08 20:00:00,H
2026-05-08 20:00:00,SP1,historical-backtest,football,Levante,Osasuna,Draw,Draw,0.2861,3.25,0.3077,-0.0701,A EVITER,WATCHLIST,False,57.95,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 28.6% | MARCHE JUSTE | Source historical-backtest,0.58,0.38,1.38,1.12,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1462.5,1501.0,26.5,1.4,0.85,0.2735,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3907,0.6093,0.4314,0.5686,"[('1-0', 0.1325), ('1-1', 0.1194), ('2-0', 0.0931), ('2-1', 0.0861), ('0-1', 0.0842)]",0.0,0.0,0.0,0.0,106.95,1-0,13.25,1-1,11.94,2-0,9.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 20:00:00,H
2026-05-08 20:00:00,SP1,historical-backtest,football,Levante,Osasuna,Away Win,Osasuna,0.2864,2.88,0.3472,-0.1751,A EVITER,NO BET,False,58.53,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 28.6% | Source historical-backtest,0.58,0.38,1.38,1.12,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1462.5,1501.0,26.5,1.4,0.85,0.2735,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3907,0.6093,0.4314,0.5686,"[('1-0', 0.1325), ('1-1', 0.1194), ('2-0', 0.0931), ('2-1', 0.0861), ('0-1', 0.0842)]",0.0,0.0,0.0,0.0,107.85,1-0,13.25,1-1,11.94,2-0,9.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-08 20:00:00,H
2026-05-09 12:30:00,E0,historical-backtest,football,Liverpool,Chelsea,Home Win,Liverpool,0.5466,1.83,0.5464,0.0002,Faible,WATCHLIST,False,85.98,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 0.0% | Proba IA 54.7% | Source historical-backtest,0.67,0.17,2.0,0.75,1.12,1.88,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1611.3,1543.8,132.5,1.89,0.96,0.2212,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5423,0.4577,0.5239,0.4761,"[('1-0', 0.104), ('1-1', 0.1035), ('2-1', 0.0931), ('2-0', 0.0922), ('0-1', 0.0591)]",0.0,0.0,0.0,0.0,167.32,1-0,10.4,1-1,10.35,2-1,9.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-09 12:30:00,D
2026-05-09 12:30:00,E0,historical-backtest,football,Liverpool,Chelsea,Draw,Draw,0.2325,4.0,0.25,-0.07,A EVITER,NO BET,False,52.71,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 23.2% | MARCHE JUSTE | Source historical-backtest,0.67,0.17,2.0,0.75,1.12,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1611.3,1543.8,132.5,1.89,0.96,0.2212,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5423,0.4577,0.5239,0.4761,"[('1-0', 0.104), ('1-1', 0.1035), ('2-1', 0.0931), ('2-0', 0.0922), ('0-1', 0.0591)]",0.0,0.0,0.0,0.0,95.34,1-0,10.4,1-1,10.35,2-1,9.31,WIN,1,0.0,0.0,1.0,3.0,2026-05-09 12:30:00,D
2026-05-09 12:30:00,E0,historical-backtest,football,Liverpool,Chelsea,Away Win,Chelsea,0.2209,3.9,0.2564,-0.1383,A EVITER,NO BET,False,52.78,6 - NO BET,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 22.1% | Source historical-backtest,0.67,0.17,2.0,0.75,1.12,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1611.3,1543.8,132.5,1.89,0.96,0.2212,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5423,0.4577,0.5239,0.4761,"[('1-0', 0.104), ('1-1', 0.1035), ('2-1', 0.0931), ('2-0', 0.0922), ('0-1', 0.0591)]",0.0,0.0,0.0,0.0,94.64,1-0,10.4,1-1,10.35,2-1,9.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-09 12:30:00,D
2026-05-09 13:00:00,SP1,historical-backtest,football,Elche,Alaves,Home Win,Elche,0.4389,2.25,0.4444,-0.0124,A EVITER,NO BET,False,80.01,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 43.9% | Source historical-backtest,0.42,0.38,1.38,1.88,1.75,2.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1472.7,1462.8,74.8,1.56,1.4,0.244,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5678,0.4322,0.5951,0.4049,"[('1-1', 0.1129), ('2-1', 0.0882), ('1-0', 0.0867), ('1-2', 0.0747), ('0-1', 0.0735)]",0.0,0.0,0.0,0.0,150.74,1-1,11.29,2-1,8.82,1-0,8.67,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-09 13:00:00,D
